user_id,item_id,rating,demand_qty,orders_placed,stockouts,fill_rate,forecast_accuracy
U0317,SKUI0278,3.0,3,2,6,0.7963,0.765
U0317,SKUI1035,3.0,3,9,11,0.7856,0.7965
U0317,SKUI0117,3.0,2,10,7,0.7682,0.7076
U0318,SKUI0412,4.0,1,1,14,0.7779,0.7731
U0318,SKUI0817,4.0,3,15,6,0.7853,0.7619
U0318,SKUI0987,3.0,2,2,9,0.7661,0.742
U0318,SKUI0705,3.0,1,4,4,0.7228,0.7312
U0318,SKUI0551,3.0,1,5,9,0.7819,0.7987
U0318,SKUI0343,3.0,2,5,14,0.735,0.6598
U0318,SKUI1036,4.0,5,13,6,0.8068,0.7312
U0318,SKUI0470,3.0,4,8,13,0.7846,0.7328
U0318,SKUI0025,2.0,1,1,34,0.7088,0.5554
U0318,SKUI0622,2.0,2,8,23,0.7121,0.5408
U0319,SKUI0758,4.0,5,9,10,0.7631,0.804
U0319,SKUI0921,3.0,1,1,7,0.7624,0.7164
U0319,SKUI0022,2.0,3,3,32,0.7723,0.553
U0319,SKUI0802,2.0,6,8,31,0.6596,0.5431
U0319,SKUI1130,2.0,3,3,26,0.6994,0.5422
U0319,SKUI0590,5.0,1,1,7,0.829,0.7891
U0319,SKUI0001,3.0,3,18,13,0.7659,0.771
U0319,SKUI0827,2.0,2,5,33,0.6995,0.5964
U0319,SKUI0870,2.0,9,10,33,0.711,0.598
U0319,SKUI1097,4.0,1,2,7,0.7755,0.7579
U0320,SKUI0233,3.0,7,17,9,0.7571,0.7463
U0320,SKUI0219,2.0,3,2,27,0.6842,0.623
U0320,SKUI0002,3.0,1,2,11,0.7739,0.8007
U0320,SKUI0213,2.0,1,5,10,0.7071,0.731
U0320,SKUI1154,4.0,1,6,11,0.7707,0.9211
U0320,SKUI1058,2.0,2,6,28,0.6691,0.5922
U0320,SKUI0340,2.0,7,4,23,0.6786,0.6469
U0320,SKUI0511,4.0,1,4,8,0.7814,0.8332
U0320,SKUI0198,5.0,3,1,2,0.7776,0.8358
U0320,SKUI0672,3.0,1,4,9,0.7849,0.7243
